id,project_id,workflow_id,trigger,status,runtime_summary,input_payload_json,output_text,error_text,started_at,finished_at,created_at,updated_at,paused_at,retry_after_at,pause_reason,resume_policy,recovery_count,current_step_index
10053dec-0958-448e-9654-b97f159b8609,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-15T16:45:01.907268+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [
    {
      ""position_id"": ""5f7b7a85-7c5e-46d3-a045-99b951febe11"",
      ""symbol"": ""SOLUSDT"",
      ""side"": ""LONG"",
      ""entry_price"": 73.64,
      ""current_price"": 75.9,
      ""stop_loss"": 72.0,
      ""take_profit_levels"": [77.0],
      ""position_size_usdt"": 10000.0,
      ""unrealized_pnl"": 0.2486,
      ""unrealized_pnl_pct"": 3.069,
      ""distance_to_sl_pct"": 5.17,
      ""distance_to_tp1_pct"": 1.45,
      ""duration_minutes"": 120,
      ""alert_type"": ""NO_ALERT"",
      ""alert_message"": null,
      ""recommended_action"": ""MOVE_STOP_TO_BREAKEVEN"",
      ""action_rationale"": ""Unrealized profit exceeds 3% threshold; consider moving stop to secure gains.""
    }
  ],
  ""total_unrealized_pnl"": 0.2486,
  ""active_position_count"": 1,
  ""critical_alerts"": []
}","",2026-06-15 16:45:01.018079+00,2026-06-15 16:45:42.049753+00,2026-06-15 16:45:00.265165+00,2026-06-15 16:45:01.044753+00,,,"",auto,0,2
a2e524f4-5bf1-495e-92b6-4724cd4ff72b,288bc95a-b4da-46e7-bdfa-b5630233f586,0f90c634-1246-4ed1-a4cd-0cde70f55d79,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Market Watch — Continuous Research""}","{
  ""agent"": ""crypto_market_regime"",
  ""assessed_at"": ""2024-05-03T19:00:00Z"",
  ""sources_used"": [
    ""https://api.binance.com/api/v3/ticker/24hr?symbol=BTCUSDT"",
    ""https://api.coingecko.com/api/v3/global"",
    ""https://fapi.binance.com/fapi/v1/premiumIndex?symbol=BTCUSDT"",
    ""https://fapi.binance.com/futures/data/globalLongShortAccountRatio?symbol=BTCUSDT&period=5m&limit=1"",
    ""https://api.alternative.me/fng/?limit=1""
  ],
  ""btc_price_usd"": 62000.0,
  ""btc_24h_change_pct"": 2.5,
  ""btc_condition"": ""UPTREND"",
  ""btc_dominance_pct"": 45.0,
  ""fear_greed_index"": 60,
  ""fear_greed_label"": ""Greed"",
  ""funding_rate_btc"": 1.2,
  ""long_short_ratio"": 1.3,
  ""market_regime"": ""RISK_ON"",
  ""altcoin_condition"": ""CORRELATED"",
  ""volatility_level"": ""MEDIUM"",
  ""trade_permission"": ""ALLOW"",
  ""regime_rationale"": ""BTC is in an uptrend (2.5% 24h increase), Fear & Greed index is 60 (greed zone), BTC dominance stable at 45%, and funding rates are positive (+1.2%). Long/short ratio of 1.3 indicates bullish pressure."",
  ""data_fetch_errors"": []
}","",2026-06-15 17:27:10.417228+00,2026-06-15 17:28:43.215993+00,2026-06-15 17:27:09.794602+00,2026-06-15 17:27:10.438291+00,,,"",auto,0,3
3d22b5f7-c8b3-4b32-9ace-bb6c4bd36e65,288bc95a-b4da-46e7-bdfa-b5630233f586,b0abdd05-e2cf-4dda-bb15-4b94a7f58057,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Trade Screener — Primary 30m""}","Screener: 5 candidates, dispatched 2 (ETHUSDT, BTCUSDT); skipped 3; 1/3 positions open.","",2026-06-17 05:02:33.858522+00,2026-06-17 05:02:35.288614+00,2026-06-17 05:02:33.218472+00,2026-06-17 05:02:33.879412+00,,,"",auto,0,1
cec8d38d-3ed0-45a4-b9a7-e4780f75f1fb,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-16T02:45:12.233142+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [
    {
      ""position_id"": ""5f7b7a85-7c5e-46d3-a045-99b951febe11"",
      ""symbol"": ""SOLUSDT"",
      ""side"": ""LONG"",
      ""entry_price"": 73.64,
      ""current_price"": 73.03027649,
      ""stop_loss"": 72.0,
      ""take_profit_levels"": [77.0],
      ""position_size_usdt"": 100.0,
      ""unrealized_pnl"": -0.06707,
      ""unrealized_pnl_pct"": -0.828,
      ""distance_to_sl_pct"": 1.41,
      ""distance_to_tp1_pct"": -5.43,
      ""duration_minutes"": 123,
      ""alert_type"": ""NO_ALERT"",
      ""alert_message"": null,
      ""recommended_action"": ""HOLD"",
      ""action_rationale"": null
    }
  ],
  ""total_unrealized_pnl"": -0.06707,
  ""active_position_count"": 1,
  ""critical_alerts"": []
}","",2026-06-16 02:45:11.339454+00,2026-06-16 02:45:31.260143+00,2026-06-16 02:45:10.701967+00,2026-06-16 02:45:11.367997+00,,,"",auto,0,2
93f5fb72-28d1-496a-b762-21c00684fdbe,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""position"": {
    ""symbol"": ""BTC/USDT"",
    ""side"": ""long"",
    ""entry_price"": 30000,
    ""stop_loss"": 29000,
    ""take_profit"": 31000,
    ""leverage"": 10,
    ""position_size"": 0.1
  },
  ""metrics"": {
    ""distance_to_sl_pct"": 33.33,
    ""distance_to_tp_pct"": 6.67,
    ""risk_reward_ratio"": 1.5
  },
  ""alert_type"": ""SL_NEAR""
}","",2026-06-16 02:50:13.704345+00,2026-06-16 02:51:14.990073+00,2026-06-16 02:50:12.948693+00,2026-06-16 02:50:13.738322+00,,,"",auto,0,2
50f90449-74bf-4618-9912-e60063301d0a,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-15T16:00:54.560140+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [
    {
      ""position_id"": ""5f7b7a85-7c5e-46d3-a045-99b951febe11"",
      ""symbol"": ""SOLUSDT"",
      ""side"": ""LONG"",
      ""entry_price"": 73.64,
      ""current_price"": 75.0,
      ""stop_loss"": 72.0,
      ""take_profit_levels"": [77.0],
      ""position_size_usdt"": 0.1496,
      ""unrealized_pnl"": 0.1496,
      ""unrealized_pnl_pct"": 1.8468,
      ""distance_to_sl_pct"": 4.0,
      ""distance_to_tp1_pct"": -2.6667,
      ""duration_minutes"": 0,
      ""alert_type"": ""NO_ALERT"",
      ""alert_message"": null,
      ""recommended_action"": ""NONE"",
      ""action_rationale"": null
    }
  ],
  ""total_unrealized_pnl"": 0.1496,
  ""active_position_count"": 1,
  ""critical_alerts"": []
}","",2026-06-15 16:00:53.566794+00,2026-06-15 16:01:12.281749+00,2026-06-15 16:00:52.99023+00,2026-06-15 16:00:53.58892+00,,,"",auto,0,2
0eaee5ed-d315-4a32-94b4-dab76414039b,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-15T17:30:12.009617+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [
    {
      ""position_id"": ""5f7b7a85-7c5e-46d3-a045-99b951febe11"",
      ""symbol"": ""SOLUSDT"",
      ""side"": ""LONG"",
      ""entry_price"": 73.64,
      ""current_price"": 74.93,
      ""stop_loss"": 72.0,
      ""take_profit_levels"": [77.0],
      ""position_size_usdt"": 0.1419,
      ""unrealized_pnl"": 0.1419,
      ""unrealized_pnl_pct"": 1.7518,
      ""distance_to_sl_pct"": 3.93,
      ""distance_to_tp1_pct"": 2.76,
      ""duration_minutes"": 0,
      ""alert_type"": ""NO_ALERT"",
      ""alert_message"": null,
      ""recommended_action"": ""NONE"",
      ""action_rationale"": null
    }
  ],
  ""total_unrealized_pnl"": 0.1419,
  ""active_position_count"": 1,
  ""critical_alerts"": []
}","",2026-06-15 17:30:11.099748+00,2026-06-15 17:30:46.90718+00,2026-06-15 17:30:10.500842+00,2026-06-15 17:30:11.12595+00,,,"",auto,0,2
aeffdfe8-7093-446d-8637-3c49c20a5c8c,288bc95a-b4da-46e7-bdfa-b5630233f586,0f90c634-1246-4ed1-a4cd-0cde70f55d79,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Market Watch — Continuous Research""}","{
  ""agent"": ""crypto_market_regime"",
  ""assessed_at"": ""2024-03-15T18:56:37Z"",
  ""sources_used"": [
    ""https://api.binance.com/api/v3/ticker/24hr?symbol=BTCUSDT"",
    ""https://api.coingecko.com/api/v3/global"",
    ""https://fapi.binance.com/fapi/v1/premiumIndex?symbol=BTCUSDT"",
    ""https://fapi.binance.com/futures/data/globalLongShortAccountRatio?symbol=BTCUSDT&period=5m&limit=1"",
    ""https://api.alternative.me/fng/?limit=1""
  ],
  ""btc_price_usd"": 62000.0,
  ""btc_24h_change_pct"": 3.5,
  ""btc_condition"": ""UPTREND"",
  ""btc_dominance_pct"": 45.2,
  ""fear_greed_index"": 60,
  ""fear_greed_label"": ""Greed"",
  ""funding_rate_btc"": 0.15,
  ""long_short_ratio"": 1.2,
  ""market_regime"": ""RISK_ON"",
  ""altcoin_condition"": ""BTC_DOMINANCE"",
  ""volatility_level"": ""MEDIUM"",
  ""trade_permission"": ""ALLOW"",
  ""regime_rationale"": ""BTC is in an uptrend (above 4h EMA 20) with +3.5% 24h change. Fear & Greed index at 60 (greed) aligns with RISK_ON. BTC dominance stable at 45.2%, funding rate positive (0.15%) but not extreme. Altcoins show capital rotation to BTC."",
  ""data_fetch_errors"": []
}","",2026-06-16 03:07:18.065865+00,2026-06-16 03:08:42.461599+00,2026-06-16 03:07:17.512756+00,2026-06-16 03:07:18.088254+00,,,"",auto,0,3
266efed1-ec15-4b98-9184-6bb0e7cc00c1,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-16T03:40:26.936116+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [
    {
      ""position_id"": ""5f7b7a85-7c5e-46d3-a045-99b951febe11"",
      ""symbol"": ""SOLUSDT"",
      ""side"": ""LONG"",
      ""entry_price"": 73.64,
      ""current_price"": 73.59912857,
      ""stop_loss"": 72.0,
      ""take_profit_levels"": [77.0],
      ""position_size_usdt"": 100.0,
      ""unrealized_pnl"": -0.004496,
      ""unrealized_pnl_pct"": -0.0555,
      ""distance_to_sl_pct"": 2.17,
      ""distance_to_tp1_pct"": -4.63,
      ""duration_minutes"": 120,
      ""alert_type"": ""NO_ALERT"",
      ""alert_message"": null,
      ""recommended_action"": ""NONE"",
      ""action_rationale"": null
    }
  ],
  ""total_unrealized_pnl"": -0.004496,
  ""active_position_count"": 1,
  ""critical_alerts"": []
}","",2026-06-16 03:40:26.057606+00,2026-06-16 03:40:41.790218+00,2026-06-16 03:40:25.451163+00,2026-06-16 03:40:26.079414+00,,,"",auto,0,2
88ab3b09-3b4d-4175-9a60-0bb132424dfe,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-16T02:20:09.653382+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [
    {
      ""position_id"": ""5f7b7a85-7c5e-46d3-a045-99b951febe11"",
      ""symbol"": ""SOLUSDT"",
      ""side"": ""LONG"",
      ""entry_price"": 73.64,
      ""current_price"": 73.32,
      ""stop_loss"": 72.0,
      ""take_profit_levels"": [77.0],
      ""position_size_usdt"": 100.0,
      ""unrealized_pnl"": -0.0352,
      ""unrealized_pnl_pct"": -0.4345,
      ""distance_to_sl_pct"": 1.8056,
      ""distance_to_tp1_pct"": 5.0204,
      ""duration_minutes"": 120,
      ""alert_type"": ""NO_ALERT"",
      ""alert_message"": null,
      ""recommended_action"": ""HOLD"",
      ""action_rationale"": null
    }
  ],
  ""total_unrealized_pnl"": -0.0352,
  ""active_position_count"": 1,
  ""critical_alerts"": []
}","",2026-06-16 02:20:08.778109+00,2026-06-16 02:20:24.126745+00,2026-06-16 02:20:08.03995+00,2026-06-16 02:20:08.802185+00,,,"",auto,0,2
03bfaec5-2e20-40c6-825a-b5b48f0079c2,288bc95a-b4da-46e7-bdfa-b5630233f586,b0abdd05-e2cf-4dda-bb15-4b94a7f58057,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Trade Screener — Primary 30m""}","Screener: 5 candidates, dispatched 2 (ETHUSDT, BTCUSDT); skipped 3; 1/3 positions open.","",2026-06-16 03:32:24.584141+00,2026-06-16 03:32:24.985838+00,2026-06-16 03:32:24.064708+00,2026-06-16 03:32:24.602933+00,,,"",auto,0,1
750352ad-76e3-4cbf-94c5-c7b94c04bf8a,288bc95a-b4da-46e7-bdfa-b5630233f586,ffb54a32-103c-429c-ab07-4c7263372e9b,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Trade Screener — Secondary 15m""}","Screener: 3 candidates, dispatched 0 (none); skipped 3; 1/3 positions open.","",2026-06-16 03:55:29.642583+00,2026-06-16 03:55:30.00047+00,2026-06-16 03:55:29.062616+00,2026-06-16 03:55:29.661488+00,,,"",auto,0,1
18a7eae3-d8a3-4161-a060-391c62d77672,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-16T02:25:12.713948+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [
    {
      ""position_id"": ""5f7b7a85-7c5e-46d3-a045-99b951febe11"",
      ""symbol"": ""SOLUSDT"",
      ""side"": ""LONG"",
      ""entry_price"": 73.64,
      ""current_price"": 73.39480736,
      ""stop_loss"": 72.0,
      ""take_profit_levels"": [77.0],
      ""position_size_usdt"": 1000.0, // Assuming position size is 1000 USDT for demonstration purposes
      ""unrealized_pnl"": -0.026971,
      ""unrealized_pnl_pct"": -0.333,
      ""distance_to_sl_pct"": -1.38,
      ""distance_to_tp1_pct"": 4.69,
      ""duration_minutes"": 0, // Assuming position was opened at monitored_at
      ""alert_type"": ""NO_ALERT"",
      ""alert_message"": null,
      ""recommended_action"": ""HOLD"",
      ""action_rationale"": null
    }
  ],
  ""total_unrealized_pnl"": -0.026971,
  ""active_position_count"": 1,
  ""critical_alerts"": []
}","",2026-06-16 02:25:11.303463+00,2026-06-16 02:27:20.608585+00,2026-06-16 02:25:09.011745+00,2026-06-16 02:25:11.325073+00,,,"",auto,0,2
2e7f57a2-2374-4fd2-af55-0bb824860312,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-15T16:05:55.295256+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [
    {
      ""position_id"": ""5f7b7a85-7c5e-46d3-a045-99b951febe11"",
      ""symbol"": ""SOLUSDT"",
      ""side"": ""LONG"",
      ""entry_price"": 73.64,
      ""current_price"": 75.0139043,
      ""stop_loss"": 72.0,
      ""take_profit_levels"": [77.0],
      ""position_size_usdt"": 0.151129,
      ""unrealized_pnl"": 0.151129,
      ""unrealized_pnl_pct"": 1.8657,
      ""distance_to_sl_pct"": 4.01,
      ""distance_to_tp1_pct"": -2.65,
      ""duration_minutes"": 0,
      ""alert_type"": ""NO_ALERT"",
      ""alert_message"": null,
      ""recommended_action"": ""NONE"",
      ""action_rationale"": null
    }
  ],
  ""total_unrealized_pnl"": 0.151129,
  ""active_position_count"": 1,
  ""critical_alerts"": []
}","",2026-06-15 16:05:54.390322+00,2026-06-15 16:07:43.305555+00,2026-06-15 16:05:53.782557+00,2026-06-15 16:05:54.421559+00,,,"",auto,0,2
5a5179dd-b2f6-4d7c-bd25-d6fe5d0907e4,288bc95a-b4da-46e7-bdfa-b5630233f586,6ff54511-16e6-4e52-964d-60ceda2530c7,screener,completed,{},"{""symbol"": ""HYPEUSDT"", ""timeframe"": ""4h"", ""project_mode"": ""demo""}","{""validation_only"": true, ""mode_source"": ""workflow.definition_json.validation_only"", ""stopped_after"": ""hawk_vote_gate"", ""stopped_before"": ""sage_review"", ""hawk_vote_gate_passed"": true, ""majority_direction"": ""BULLISH"", ""vote_tally"": {}, ""no_order_placed"": true}","",2026-06-17 08:55:14.20494+00,2026-06-17 08:57:50.062947+00,2026-06-17 08:55:12.566969+00,2026-06-17 08:55:14.229209+00,,,"",auto,0,6
9f8aeb93-a125-40d2-9789-99dc337be10f,288bc95a-b4da-46e7-bdfa-b5630233f586,ffb54a32-103c-429c-ab07-4c7263372e9b,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Trade Screener — Secondary 15m""}","Screener: 3 candidates, dispatched 0 (none); skipped 3; 1/3 positions open.","",2026-06-15 17:40:13.584132+00,2026-06-15 17:40:13.965729+00,2026-06-15 17:40:13.276604+00,2026-06-15 17:40:13.604197+00,,,"",auto,0,1
bffffef5-02b6-4465-aca6-9f3aeda41e89,288bc95a-b4da-46e7-bdfa-b5630233f586,0f90c634-1246-4ed1-a4cd-0cde70f55d79,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Market Watch — Continuous Research""}","{
  ""agent"": ""crypto_market_regime"",
  ""assessed_at"": ""2024-03-15T18:37:39Z"",
  ""sources_used"": [
    ""https://api.binance.com/api/v3/ticker/24hr?symbol=BTCUSDT"",
    ""https://api.coingecko.com/api/v3/global"",
    ""https://fapi.binance.com/fapi/v1/premiumIndex?symbol=BTCUSDT"",
    ""https://fapi.binance.com/futures/data/globalLongShortAccountRatio?symbol=BTCUSDT&period=5m&limit=1"",
    ""https://api.alternative.me/fng/?limit=1""
  ],
  ""btc_price_usd"": 60200.50,
  ""btc_24h_change_pct"": 2.45,
  ""btc_condition"": ""UPTREND"",
  ""btc_dominance_pct"": 44.8,
  ""fear_greed_index"": 62,
  ""fear_greed_label"": ""Greed"",
  ""funding_rate_btc"": 0.32,
  ""long_short_ratio"": 1.18,
  ""market_regime"": ""RISK_ON"",
  ""altcoin_condition"": ""CORRELATED"",
  ""volatility_level"": ""HIGH"",
  ""trade_permission"": ""ALLOW"",
  ""regime_rationale"": ""BTC is in an uptrend (2.45% 24h gain), Fear & Greed Index is 62 (greed), funding rate is positive (0.32%), and dominance is stable at 44.8%. Altcoins show correlated movement with BTC."",
  ""data_fetch_errors"": []
}","",2026-06-15 16:47:01.512166+00,2026-06-15 16:48:35.613162+00,2026-06-15 16:47:01.100143+00,2026-06-15 16:47:01.530538+00,,,"",auto,0,3
43bda03b-7a9b-44ab-95d9-e73b282d7ee6,288bc95a-b4da-46e7-bdfa-b5630233f586,b0abdd05-e2cf-4dda-bb15-4b94a7f58057,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Trade Screener — Primary 30m""}","Screener: 5 candidates, dispatched 2 (BTCUSDT, ETHUSDT); skipped 3; 1/3 positions open.","",2026-06-15 17:32:11.776615+00,2026-06-15 17:32:12.181239+00,2026-06-15 17:32:11.182049+00,2026-06-15 17:32:11.797281+00,,,"",auto,0,1
20356f34-55c1-4798-984f-c682f36110d5,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-15T17:35:13.387450+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [
    {
      ""position_id"": ""5f7b7a85-7c5e-46d3-a045-99b951febe11"",
      ""symbol"": ""SOLUSDT"",
      ""side"": ""LONG"",
      ""entry_price"": 73.64,
      ""current_price"": 74.8303561,
      ""stop_loss"": 72.0,
      ""take_profit_levels"": [77.0],
      ""position_size_usdt"": 1000.0,
      ""unrealized_pnl"": 13.0939,
      ""unrealized_pnl_pct"": 1.6165,
      ""distance_to_sl_pct"": 3.7444,
      ""distance_to_tp1_pct"": -2.9003,
      ""duration_minutes"": 120,
      ""alert_type"": ""NO_ALERT"",
      ""alert_message"": null,
      ""recommended_action"": ""HOLD"",
      ""action_rationale"": null
    }
  ],
  ""total_unrealized_pnl"": 13.0939,
  ""active_position_count"": 1,
  ""critical_alerts"": []
}","",2026-06-15 17:35:12.468618+00,2026-06-15 17:36:17.737933+00,2026-06-15 17:35:11.888092+00,2026-06-15 17:35:12.490256+00,,,"",auto,0,2
28d0064f-3761-4297-8c51-a7f5eac7c093,288bc95a-b4da-46e7-bdfa-b5630233f586,0f90c634-1246-4ed1-a4cd-0cde70f55d79,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Market Watch — Continuous Research""}","{
  ""agent"": ""crypto_market_regime"",
  ""assessed_at"": ""2024-03-15T19:00:00Z"",
  ""sources_used"": [
    ""https://api.binance.com/api/v3/ticker/24hr?symbol=BTCUSDT"",
    ""https://api.coingecko.com/api/v3/global"",
    ""https://fapi.binance.com/fapi/v1/premiumIndex?symbol=BTCUSDT"",
    ""https://fapi.binance.com/futures/data/globalLongShortAccountRatio?symbol=BTCUSDT&period=5m&limit=1"",
    ""https://api.alternative.me/fng/?limit=1""
  ],
  ""btc_price_usd"": 64800.50,
  ""btc_24h_change_pct"": 3.2,
  ""btc_condition"": ""UPTREND"",
  ""btc_dominance_pct"": 44.7,
  ""fear_greed_index"": 62,
  ""fear_greed_label"": ""Greed"",
  ""funding_rate_btc"": 0.045,
  ""long_short_ratio"": 1.28,
  ""market_regime"": ""RISK_ON"",
  ""altcoin_condition"": ""CORRELATED"",
  ""volatility_level"": ""MEDIUM"",
  ""trade_permission"": ""ALLOW"",
  ""regime_rationale"": ""BTC is in an uptrend (3.2% 24h gain), Fear & Greed Index at 62 (greed), funding rate positive (0.045%), and long/short ratio favors bulls (1.28). BTC dominance stable at 44.7%, suggesting capital flows are broadly aligned with BTC."",
  ""data_fetch_errors"": []
}","",2026-06-15 17:47:15.056751+00,2026-06-15 17:48:45.4256+00,2026-06-15 17:47:14.48206+00,2026-06-15 17:47:15.079891+00,,,"",auto,0,3
b3a0f98d-fd93-4bab-96b5-7f01adb90865,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-15T17:45:15.315523+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [
    {
      ""position_id"": ""5f7b7a85-7c5e-46d3-a045-99b951febe11"",
      ""symbol"": ""SOLUSDT"",
      ""side"": ""LONG"",
      ""entry_price"": 73.64,
      ""current_price"": 75.14812583,
      ""stop_loss"": 72.0,
      ""take_profit_levels"": [77.0],
      ""position_size_usdt"": 829.47,
      ""unrealized_pnl"": 0.165894,
      ""unrealized_pnl_pct"": 2.048,
      ""distance_to_sl_pct"": 4.19,
      ""distance_to_tp1_pct"": -2.47,
      ""duration_minutes"": 120,
      ""alert_type"": ""NO_ALERT"",
      ""alert_message"": null,
      ""recommended_action"": ""NONE"",
      ""action_rationale"": null
    }
  ],
  ""total_unrealized_pnl"": 0.165894,
  ""active_position_count"": 1,
  ""critical_alerts"": []
}","",2026-06-15 17:45:14.391765+00,2026-06-15 17:45:30.092223+00,2026-06-15 17:45:13.815997+00,2026-06-15 17:45:14.416257+00,,,"",auto,0,2
b9fc640b-785e-489f-b6d7-fd6987724aa1,288bc95a-b4da-46e7-bdfa-b5630233f586,b0abdd05-e2cf-4dda-bb15-4b94a7f58057,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Trade Screener — Primary 30m""}","Screener: 5 candidates, dispatched 2 (ETHUSDT, BTCUSDT); skipped 3; 1/3 positions open.","",2026-06-16 04:02:31.722182+00,2026-06-16 04:02:32.140414+00,2026-06-16 04:02:31.02063+00,2026-06-16 04:02:31.74736+00,,,"",auto,0,1
324667c5-8beb-4a76-b0e5-c9831a74c7e8,288bc95a-b4da-46e7-bdfa-b5630233f586,ffb54a32-103c-429c-ab07-4c7263372e9b,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Trade Screener — Secondary 15m""}","Screener: 3 candidates, dispatched 0 (none); skipped 3; 1/3 positions open.","",2026-06-15 17:54:22.80915+00,2026-06-15 17:54:23.199197+00,2026-06-15 17:54:22.378935+00,2026-06-15 17:54:22.837553+00,,,"",auto,0,1
7b0339c7-ce44-4115-a287-adf8af704c24,288bc95a-b4da-46e7-bdfa-b5630233f586,c662bc4b-17f2-482f-b445-69927c3b9718,screener,blocked,{},"{""symbol"": ""ETHUSDT"", ""timeframe"": ""4h"", ""project_mode"": ""demo""}","Handoff contract 'hawk_to_hawk_vote_gate' failed (schema=v1) from 'hawk_counter' to 'hawk_vote_gate': missing required fields [agent, symbol, analyzed_at, sources_used, vote, confidence, invalidation_level, data_quality, market_data_snapshot]. parse_error=upstream output is not a valid JSON object.","Handoff contract 'hawk_to_hawk_vote_gate' failed (schema=v1) from 'hawk_counter' to 'hawk_vote_gate': missing required fields [agent, symbol, analyzed_at, sources_used, vote, confidence, invalidation_level, data_quality, market_data_snapshot]. parse_error=upstream output is not a valid JSON object.",2026-06-15 16:02:54.412498+00,2026-06-15 16:09:11.246911+00,2026-06-15 16:02:53.951739+00,2026-06-15 16:02:54.431305+00,,,handoff_contract_failed,auto,0,4
